transaction_id,amount,transaction_type,transaction_date,user_id
3489,1947.34,Deposit,2026-01-02,94
3490,2349.28,Deposit,2026-01-26,63
3491,3457.45,Bet Placement,2026-04-07,154
3492,3750.4,Bet Placement,2026-04-08,362
3493,558.54,Deposit,2026-03-28,445
3494,445.71,Deposit,2026-04-09,2
3495,4371.02,Withdrawal,2026-03-22,463
3496,2203.81,Winnings,2026-03-28,478
3497,3290.27,Winnings,2026-01-17,368
3498,3017.32,Withdrawal,2026-01-18,68
3499,3269.32,Withdrawal,2026-04-08,251
3500,1485.66,Deposit,2026-01-23,87
3501,131.69,Deposit,2026-02-27,105
3502,373.08,Winnings,2026-01-09,245
3503,1624.69,Winnings,2026-02-20,94
3504,2578.58,Winnings,2026-03-19,444
3505,1897.44,Bet Placement,2026-02-18,205
3506,1109.76,Winnings,2026-02-20,121
3507,3675.67,Winnings,2026-01-26,400
3508,982.12,Bet Placement,2026-02-02,466
3509,2329.99,Bet Placement,2026-01-04,34
3510,2636.06,Deposit,2026-02-16,320
3511,3553.77,Deposit,2026-01-02,489
3512,2789.69,Bet Placement,2026-02-23,383
3513,3747.85,Winnings,2026-01-15,169
3514,4178.06,Bet Placement,2026-02-17,408
3515,974.51,Deposit,2026-04-06,122
3516,1624.41,Withdrawal,2026-01-08,236
3517,1987.67,Winnings,2026-03-18,267
3518,3470.19,Winnings,2026-03-07,132
3519,673.12,Winnings,2026-02-12,384
3520,4593.93,Bet Placement,2026-03-28,324
3521,1946.84,Winnings,2026-03-23,66
3522,993.62,Bet Placement,2026-03-18,203
3523,4022.51,Withdrawal,2026-01-18,236
3524,2727.19,Winnings,2026-01-11,396
3525,2608.28,Winnings,2026-01-01,180
3526,2390.99,Deposit,2026-01-08,297
3527,385.04,Bet Placement,2026-04-12,102
3528,4041.29,Withdrawal,2026-03-16,215
3529,2105.09,Withdrawal,2026-01-13,79
3530,593.46,Bet Placement,2026-01-15,270
3531,769.28,Winnings,2026-02-03,393
3532,743.26,Deposit,2026-01-07,310
3533,4768.93,Winnings,2026-03-28,345
3534,2698.24,Winnings,2026-01-21,276
3535,4001.69,Bet Placement,2026-02-27,480
3536,2645.1,Deposit,2026-04-10,377
3537,4004.71,Deposit,2026-01-13,448
3538,17.32,Bet Placement,2026-02-01,457
3539,320.29,Bet Placement,2026-03-03,210
3540,2967.69,Withdrawal,2026-03-18,247
3541,631.0,Winnings,2026-02-07,249
3542,3105.8,Deposit,2026-03-21,253
3543,1432.47,Withdrawal,2026-02-01,449
3544,1812.21,Withdrawal,2026-03-14,62
3545,978.32,Withdrawal,2026-03-25,350
3546,321.74,Withdrawal,2026-03-16,83
3547,3547.32,Deposit,2026-02-08,291
3548,2148.04,Withdrawal,2026-01-28,489
3549,447.68,Winnings,2026-01-03,7
3550,4113.52,Winnings,2026-01-20,46
3551,1816.94,Bet Placement,2026-04-07,277
3552,177.85,Winnings,2026-04-12,365
3553,3431.43,Deposit,2026-03-25,495
3554,3084.5,Winnings,2026-01-31,294
3555,3814.13,Withdrawal,2026-04-14,326
3556,4106.32,Winnings,2026-02-13,55
3557,1960.04,Bet Placement,2026-03-10,323
3558,2024.77,Deposit,2026-01-21,314
3559,268.13,Bet Placement,2026-03-31,276
3560,900.2,Withdrawal,2026-01-15,51
3561,4673.99,Bet Placement,2026-03-21,63
3562,3151.55,Deposit,2026-01-25,208
3563,4152.11,Bet Placement,2026-03-04,8
3564,4634.19,Bet Placement,2026-03-31,281
3565,861.44,Withdrawal,2026-03-20,268
3566,1289.97,Withdrawal,2026-02-13,5
3567,535.22,Withdrawal,2026-03-19,346
3568,4273.46,Withdrawal,2026-04-13,332
3569,2160.85,Bet Placement,2026-03-14,24
3570,4761.15,Winnings,2026-01-24,224
3571,4929.85,Winnings,2026-01-09,211
3572,691.38,Bet Placement,2026-02-19,79
3573,1895.6,Winnings,2026-04-06,183
3574,2404.82,Deposit,2026-02-19,189
3575,2307.1,Bet Placement,2026-04-13,192
3576,4000.9,Deposit,2026-01-19,258
3577,3207.13,Bet Placement,2026-01-06,374
3578,4181.72,Withdrawal,2026-03-29,375
3579,516.5,Deposit,2026-03-17,394
3580,3401.48,Withdrawal,2026-04-03,239
3581,247.35,Winnings,2026-02-20,294
3582,3373.12,Deposit,2026-02-16,250
3583,855.25,Bet Placement,2026-01-21,484
3584,3323.2,Deposit,2026-03-30,107
3585,2183.08,Withdrawal,2026-04-05,135
3586,1051.73,Bet Placement,2026-01-27,403
3587,4604.81,Winnings,2026-03-24,278
3588,3277.32,Deposit,2026-01-05,207
3589,3825.22,Bet Placement,2026-04-01,276
3590,1907.72,Bet Placement,2026-03-06,129
3591,3840.22,Bet Placement,2026-03-13,419
3592,3266.02,Deposit,2026-02-09,471
3593,4713.79,Deposit,2026-03-29,259
3594,3982.48,Withdrawal,2026-02-07,106
3595,4599.26,Winnings,2026-02-15,354
3596,4748.09,Deposit,2026-01-06,441
3597,1952.82,Withdrawal,2026-01-22,250
3598,2483.35,Withdrawal,2026-01-14,6
3599,836.02,Deposit,2026-03-24,251
3600,1528.15,Withdrawal,2026-04-11,494
3601,457.74,Bet Placement,2026-02-25,315
3602,3527.92,Deposit,2026-04-10,227
3603,533.04,Bet Placement,2026-02-17,140
3604,1459.78,Deposit,2026-04-01,92
3605,4851.75,Bet Placement,2026-01-10,230
3606,1081.61,Bet Placement,2026-01-11,331
3607,2458.62,Deposit,2026-03-26,96
3608,4887.09,Withdrawal,2026-03-03,279
3609,1127.03,Deposit,2026-01-16,200
3610,2877.07,Withdrawal,2026-02-01,480
3611,1832.13,Withdrawal,2026-03-14,88
3612,3282.47,Deposit,2026-03-16,29
3613,4947.42,Withdrawal,2026-02-05,32
3614,3691.64,Winnings,2026-01-22,351
3615,4918.21,Deposit,2026-01-18,53
3616,2597.18,Winnings,2026-03-12,384
3617,4841.71,Bet Placement,2026-02-07,331
3618,877.64,Deposit,2026-01-23,12
3619,2949.47,Bet Placement,2026-02-11,176
3620,2273.19,Winnings,2026-01-26,449
3621,3095.31,Deposit,2026-04-08,493
3622,1462.2,Withdrawal,2026-04-03,116
3623,574.44,Winnings,2026-03-13,75
3624,149.78,Winnings,2026-03-08,189
3625,830.68,Winnings,2026-02-12,128
3626,678.54,Deposit,2026-02-20,329
3627,505.64,Withdrawal,2026-02-08,431
3628,609.69,Withdrawal,2026-04-01,235
3629,549.29,Withdrawal,2026-03-14,233
3630,3312.41,Bet Placement,2026-01-05,84
3631,598.16,Bet Placement,2026-02-16,122
3632,541.94,Bet Placement,2026-03-14,243
3633,1493.53,Winnings,2026-03-13,327
3634,2183.25,Winnings,2026-02-06,102
3635,3063.12,Withdrawal,2026-01-24,416
3636,2009.17,Bet Placement,2026-02-16,173
3637,287.64,Withdrawal,2026-02-10,142
3638,4462.67,Deposit,2026-03-09,478
3639,1165.09,Bet Placement,2026-01-10,76
3640,2818.85,Bet Placement,2026-03-11,328
3641,2366.66,Bet Placement,2026-01-23,221
3642,1053.35,Withdrawal,2026-02-26,140
3643,892.53,Bet Placement,2026-03-13,162
3644,1086.14,Winnings,2026-01-31,460
3645,1713.45,Withdrawal,2026-03-16,296
3646,2655.73,Withdrawal,2026-03-29,464
3647,3330.75,Bet Placement,2026-02-12,246
3648,4224.51,Winnings,2026-04-14,135
3649,2268.27,Bet Placement,2026-01-18,269
3650,1999.21,Withdrawal,2026-03-29,280
3651,4389.93,Withdrawal,2026-01-21,488
3652,1376.83,Winnings,2026-01-12,471
3653,346.15,Withdrawal,2026-02-03,114
3654,2560.23,Withdrawal,2026-02-17,14
3655,2042.14,Winnings,2026-03-28,336
3656,1412.3,Bet Placement,2026-02-24,427
3657,2804.98,Winnings,2026-01-16,230
3658,1388.42,Deposit,2026-03-20,344
3659,4900.79,Bet Placement,2026-01-21,314
3660,4795.55,Deposit,2026-02-27,47
3661,2446.66,Winnings,2026-04-01,186
3662,1032.61,Deposit,2026-02-26,328
3663,26.2,Deposit,2026-01-14,253
3664,3922.34,Winnings,2026-04-06,436
3665,3356.73,Winnings,2026-02-09,375
3666,1902.24,Bet Placement,2026-03-08,340
3667,2570.42,Bet Placement,2026-03-19,73
3668,382.88,Bet Placement,2026-03-05,191
3669,2698.36,Winnings,2026-01-08,489
3670,4027.54,Bet Placement,2026-01-04,295
3671,3847.38,Withdrawal,2026-02-20,142
3672,3199.43,Winnings,2026-03-20,335
3673,191.96,Bet Placement,2026-04-13,408
3674,2585.24,Bet Placement,2026-04-08,93
3675,1762.84,Winnings,2026-01-16,74
3676,4099.95,Bet Placement,2026-02-06,15
3677,452.24,Bet Placement,2026-02-16,471
3678,2840.42,Withdrawal,2026-02-02,99
3679,2404.28,Withdrawal,2026-02-06,444
3680,351.58,Bet Placement,2026-01-22,260
3681,4537.51,Bet Placement,2026-03-20,212
3682,3612.65,Withdrawal,2026-01-08,25
3683,4566.77,Withdrawal,2026-02-26,485
3684,1320.99,Winnings,2026-01-23,419
3685,2399.5,Deposit,2026-02-02,437
3686,3799.68,Winnings,2026-03-12,15
3687,3089.95,Deposit,2026-01-24,358
3688,4368.29,Deposit,2026-01-10,183
3689,2805.24,Withdrawal,2026-03-22,265
3690,4052.77,Deposit,2026-02-07,229
3691,4788.56,Withdrawal,2026-01-17,11
3692,3477.7,Withdrawal,2026-04-04,144
3693,785.35,Withdrawal,2026-02-20,126
3694,4527.94,Winnings,2026-01-10,469
3695,4992.27,Bet Placement,2026-02-28,224
3696,3746.78,Deposit,2026-02-18,305
3697,4000.74,Withdrawal,2026-03-05,53
3698,3458.27,Withdrawal,2026-01-14,281
3699,1110.94,Bet Placement,2026-04-11,373
3700,3851.07,Withdrawal,2026-03-11,143
3701,580.18,Winnings,2026-01-29,63
3702,141.95,Withdrawal,2026-03-13,484
3703,478.28,Bet Placement,2026-01-16,266
3704,3889.72,Bet Placement,2026-03-17,471
3705,4410.16,Winnings,2026-01-28,243
3706,2408.09,Withdrawal,2026-03-05,499
3707,245.42,Withdrawal,2026-01-16,397
3708,4108.82,Deposit,2026-03-26,385
3709,1710.33,Deposit,2026-03-16,312
3710,4064.92,Withdrawal,2026-02-19,381
3711,825.41,Winnings,2026-04-07,161
3712,2084.1,Deposit,2026-02-06,461
3713,733.49,Bet Placement,2026-01-02,104
3714,2670.23,Bet Placement,2026-04-11,116
3715,2178.6,Deposit,2026-02-28,200
3716,1599.0,Bet Placement,2026-03-02,117
3717,2591.36,Bet Placement,2026-01-23,336
3718,538.32,Bet Placement,2026-03-23,35
3719,4225.09,Deposit,2026-04-12,336
3720,4133.56,Winnings,2026-01-14,264
3721,2708.9,Deposit,2026-01-30,363
3722,3447.13,Deposit,2026-01-14,41
3723,3905.64,Withdrawal,2026-03-01,134
3724,2475.86,Bet Placement,2026-02-07,30
3725,3356.34,Bet Placement,2026-03-22,373
3726,1975.49,Deposit,2026-02-18,377
3727,936.1,Bet Placement,2026-02-02,129
3728,1968.22,Bet Placement,2026-04-09,486
3729,4997.01,Winnings,2026-04-13,205
3730,538.08,Bet Placement,2026-03-03,324
3731,1467.07,Winnings,2026-02-22,481
3732,648.9,Deposit,2026-01-22,391
3733,3860.05,Bet Placement,2026-04-08,166
3734,443.87,Deposit,2026-03-06,175
3735,4081.65,Deposit,2026-03-25,92
3736,1334.86,Withdrawal,2026-01-12,420
3737,530.9,Deposit,2026-01-01,22
3738,3008.11,Bet Placement,2026-03-01,272
3739,804.33,Bet Placement,2026-04-06,347
3740,453.94,Winnings,2026-02-21,163
3741,3477.0,Deposit,2026-03-26,134
3742,2625.56,Withdrawal,2026-02-28,356
3743,693.14,Bet Placement,2026-02-14,24
3744,3807.71,Winnings,2026-03-31,258
3745,3558.16,Deposit,2026-01-09,210
3746,2782.38,Deposit,2026-03-11,468
3747,4553.55,Bet Placement,2026-01-05,448
3748,1950.82,Bet Placement,2026-03-14,80
3749,3626.23,Deposit,2026-02-27,128
3750,3938.02,Bet Placement,2026-02-20,66
3751,198.43,Withdrawal,2026-03-16,129
3752,2886.12,Bet Placement,2026-01-13,100
3753,3165.06,Bet Placement,2026-03-27,327
3754,3309.53,Bet Placement,2026-04-07,453
3755,4655.0,Deposit,2026-04-01,241
3756,336.77,Winnings,2026-01-31,410
3757,100.76,Withdrawal,2026-01-11,183
3758,2025.75,Deposit,2026-01-14,105
3759,3715.71,Bet Placement,2026-04-15,382
3760,2367.45,Bet Placement,2026-03-20,261
3761,1399.87,Winnings,2026-02-21,83
3762,347.86,Deposit,2026-03-25,162
3763,801.78,Deposit,2026-02-25,275
3764,610.22,Deposit,2026-04-11,365
3765,2099.2,Winnings,2026-01-14,100
3766,2754.82,Winnings,2026-04-09,125
3767,3388.24,Bet Placement,2026-01-29,166
3768,3922.19,Deposit,2026-03-31,48
3769,3966.58,Deposit,2026-04-02,65
3770,3747.6,Withdrawal,2026-02-09,225
3771,2294.7,Deposit,2026-02-05,241
3772,3611.2,Deposit,2026-04-13,84
3773,973.77,Deposit,2026-03-25,111
3774,2837.22,Withdrawal,2026-02-27,69
3775,2828.46,Deposit,2026-03-13,252
3776,1972.37,Withdrawal,2026-01-20,464
3777,4556.79,Deposit,2026-01-07,269
3778,4644.67,Deposit,2026-04-04,143
3779,4705.24,Deposit,2026-03-18,422
3780,1077.66,Deposit,2026-02-22,467
3781,3942.43,Bet Placement,2026-03-11,89
3782,3937.02,Withdrawal,2026-03-27,42
3783,1282.47,Bet Placement,2026-02-19,124
3784,1468.34,Withdrawal,2026-02-27,402
3785,2382.64,Bet Placement,2026-04-10,81
3786,1763.6,Winnings,2026-03-29,434
3787,4237.19,Withdrawal,2026-01-30,27
3788,2477.81,Winnings,2026-03-25,109
3789,4552.39,Withdrawal,2026-04-05,404
3790,1717.11,Winnings,2026-02-19,49
3791,3559.38,Winnings,2026-03-19,458
3792,1786.49,Deposit,2026-02-02,491
3793,831.57,Winnings,2026-04-14,213
3794,3227.09,Deposit,2026-02-10,118
3795,949.71,Withdrawal,2026-04-03,5
3796,1046.43,Deposit,2026-01-03,307
3797,2670.43,Withdrawal,2026-03-17,208
3798,3981.37,Bet Placement,2026-03-04,160
3799,1454.5,Bet Placement,2026-01-17,283
3800,2645.79,Deposit,2026-03-07,158
3801,4383.56,Withdrawal,2026-03-16,259
3802,3511.94,Withdrawal,2026-01-02,57
3803,263.29,Winnings,2026-01-17,92
3804,3302.53,Winnings,2026-01-15,384
3805,3870.03,Winnings,2026-02-06,272
3806,2584.32,Winnings,2026-03-12,348
3807,3039.66,Withdrawal,2026-01-29,331
3808,2440.55,Withdrawal,2026-01-04,414
3809,915.13,Withdrawal,2026-02-12,119
3810,3077.85,Winnings,2026-02-10,385
3811,3324.97,Bet Placement,2026-01-01,89
3812,3497.06,Winnings,2026-02-12,349
3813,4775.37,Winnings,2026-01-06,253
3814,1387.74,Winnings,2026-03-10,447
3815,2606.2,Deposit,2026-01-30,413
3816,1440.4,Winnings,2026-03-14,266
3817,1378.36,Bet Placement,2026-02-17,467
3818,989.38,Withdrawal,2026-04-14,51
3819,4867.09,Winnings,2026-02-13,481
3820,3189.79,Deposit,2026-04-05,298
3821,1677.14,Deposit,2026-02-03,287
3822,4046.95,Deposit,2026-03-26,39
3823,2946.49,Bet Placement,2026-01-26,149
3824,2973.19,Winnings,2026-01-11,120
3825,3761.1,Bet Placement,2026-01-31,290
3826,590.51,Withdrawal,2026-03-24,428
3827,2048.31,Bet Placement,2026-01-30,182
3828,3103.99,Winnings,2026-02-09,164
3829,2395.52,Withdrawal,2026-04-01,220
3830,3617.66,Deposit,2026-04-07,328
3831,3162.81,Withdrawal,2026-04-08,461
3832,2777.09,Winnings,2026-04-07,320
3833,4901.91,Deposit,2026-01-19,6
3834,1548.63,Bet Placement,2026-02-13,329
3835,2625.69,Deposit,2026-01-15,344
3836,3008.49,Deposit,2026-03-31,402
3837,4132.65,Bet Placement,2026-04-13,385
3838,2191.96,Deposit,2026-01-24,33
3839,3713.22,Withdrawal,2026-03-25,431
3840,1121.93,Deposit,2026-01-01,362
3841,3067.14,Deposit,2026-03-24,203
3842,3993.37,Withdrawal,2026-03-17,161
3843,4835.35,Withdrawal,2026-03-23,139
3844,3411.35,Deposit,2026-03-17,92
3845,3169.55,Deposit,2026-03-08,461
3846,3030.58,Deposit,2026-01-08,342
3847,153.14,Deposit,2026-02-01,396
3848,655.85,Withdrawal,2026-01-10,411
3849,526.16,Deposit,2026-03-30,131
3850,2321.03,Withdrawal,2026-04-10,238
3851,3635.05,Deposit,2026-01-31,355
3852,3274.65,Deposit,2026-04-11,388
3853,2540.37,Deposit,2026-01-25,441
3854,865.13,Deposit,2026-02-16,124
3855,4260.07,Withdrawal,2026-02-03,207
3856,1687.68,Bet Placement,2026-02-16,186
3857,3743.09,Withdrawal,2026-02-06,120
3858,3672.82,Deposit,2026-02-09,53
3859,516.96,Deposit,2026-02-01,227
3860,4122.39,Bet Placement,2026-01-06,288
3861,2145.85,Deposit,2026-04-13,393
3862,4307.28,Bet Placement,2026-03-23,434
3863,1636.76,Withdrawal,2026-02-19,465
3864,3538.74,Bet Placement,2026-03-18,246
3865,4952.24,Bet Placement,2026-02-08,457
3866,3386.3,Withdrawal,2026-03-03,372
3867,1925.46,Deposit,2026-01-05,298
3868,3877.87,Bet Placement,2026-04-10,291
3869,1397.8,Bet Placement,2026-01-21,273
3870,4041.94,Deposit,2026-02-04,268
3871,2592.16,Withdrawal,2026-02-08,402
3872,4698.67,Deposit,2026-02-17,250
3873,3634.67,Deposit,2026-03-20,447
3874,707.77,Deposit,2026-01-23,217
3875,2785.95,Winnings,2026-03-31,57
3876,1943.11,Winnings,2026-01-14,38
3877,200.34,Winnings,2026-03-20,288
3878,1783.78,Withdrawal,2026-04-09,443
3879,4558.37,Deposit,2026-03-10,31
3880,1351.25,Withdrawal,2026-03-16,404
3881,2960.72,Withdrawal,2026-03-22,251
3882,4051.64,Winnings,2026-02-25,297
3883,993.43,Withdrawal,2026-01-15,453
3884,2396.78,Withdrawal,2026-01-29,17
3885,1013.06,Bet Placement,2026-03-27,79
3886,4983.94,Deposit,2026-01-24,466
3887,3921.66,Winnings,2026-03-19,196
3888,2038.21,Withdrawal,2026-03-26,178
3889,4522.27,Withdrawal,2026-04-07,160
3890,3878.98,Winnings,2026-01-19,120
3891,926.78,Deposit,2026-02-20,271
3892,4734.13,Withdrawal,2026-02-06,472
3893,3859.36,Winnings,2026-02-12,128
3894,1071.21,Withdrawal,2026-03-13,401
3895,4108.03,Bet Placement,2026-01-05,300
3896,4729.15,Bet Placement,2026-01-19,404
3897,1224.34,Deposit,2026-01-27,118
3898,950.15,Bet Placement,2026-02-22,141
3899,458.13,Deposit,2026-02-19,495
3900,778.02,Deposit,2026-03-18,85
3901,2264.9,Winnings,2026-03-07,460
3902,3180.94,Winnings,2026-03-10,306
3903,415.57,Deposit,2026-03-13,404
3904,2328.18,Withdrawal,2026-02-02,401
3905,675.88,Deposit,2026-04-13,195
3906,1013.46,Winnings,2026-03-04,232
3907,1127.57,Withdrawal,2026-04-11,333
3908,1123.08,Withdrawal,2026-03-23,172
3909,595.69,Withdrawal,2026-02-23,399
3910,2525.41,Withdrawal,2026-01-31,401
3911,471.95,Winnings,2026-04-13,359
3912,1417.22,Deposit,2026-01-12,250
3913,373.74,Deposit,2026-01-06,209
3914,1617.63,Winnings,2026-04-04,429
3915,1519.31,Deposit,2026-03-20,402
3916,3046.39,Bet Placement,2026-01-11,456
3917,2122.76,Withdrawal,2026-02-27,117
3918,129.82,Bet Placement,2026-03-16,108
3919,4904.26,Bet Placement,2026-01-17,465
3920,4614.14,Deposit,2026-03-23,75
3921,526.69,Deposit,2026-04-03,92
3922,2952.07,Bet Placement,2026-03-25,239
3923,4309.78,Bet Placement,2026-03-12,315
3924,4582.11,Deposit,2026-03-29,39
3925,2114.24,Deposit,2026-04-15,226
3926,1031.51,Bet Placement,2026-02-21,325
3927,3784.72,Withdrawal,2026-04-07,432
3928,3860.75,Deposit,2026-04-10,86
3929,4832.93,Winnings,2026-03-11,137
3930,4831.0,Deposit,2026-01-15,493
3931,1997.7,Winnings,2026-01-19,352
3932,3905.74,Bet Placement,2026-03-10,183
3933,1910.23,Withdrawal,2026-02-19,197
3934,810.47,Withdrawal,2026-03-13,227
3935,955.99,Bet Placement,2026-03-11,239
3936,1968.87,Withdrawal,2026-01-12,290
3937,4535.9,Withdrawal,2026-04-09,39
3938,424.39,Withdrawal,2026-01-13,253
3939,4206.75,Bet Placement,2026-03-17,367
3940,61.62,Deposit,2026-01-18,433
3941,2028.81,Deposit,2026-01-19,164
3942,1098.5,Bet Placement,2026-03-12,149
3943,90.1,Deposit,2026-02-02,256
3944,4443.52,Withdrawal,2026-04-06,204
3945,4650.92,Deposit,2026-02-18,142
3946,3850.54,Withdrawal,2026-01-26,346
3947,2470.47,Winnings,2026-01-13,492
3948,4319.01,Withdrawal,2026-02-17,252
3949,2590.31,Winnings,2026-04-05,488
3950,436.65,Withdrawal,2026-01-21,296
3951,1438.42,Deposit,2026-01-12,366
3952,3851.08,Winnings,2026-03-09,217
3953,1920.94,Deposit,2026-03-14,159
3954,4311.32,Bet Placement,2026-04-12,421
3955,3520.47,Winnings,2026-03-07,375
3956,264.95,Bet Placement,2026-01-03,177
3957,205.14,Withdrawal,2026-04-01,82
3958,4926.61,Winnings,2026-01-22,274
3959,1964.52,Winnings,2026-02-01,434
3960,4419.87,Bet Placement,2026-02-15,457
3961,3198.83,Deposit,2026-01-02,421
3962,1380.16,Deposit,2026-01-29,405
3963,623.91,Bet Placement,2026-03-30,472
3964,541.13,Bet Placement,2026-04-03,370
3965,1368.12,Withdrawal,2026-01-30,429
3966,4143.08,Bet Placement,2026-01-24,155
3967,2159.92,Deposit,2026-04-13,402
3968,2755.59,Bet Placement,2026-04-01,161
3969,69.04,Withdrawal,2026-03-04,416
3970,997.72,Winnings,2026-01-09,337
3971,640.42,Winnings,2026-03-15,371
3972,4521.72,Deposit,2026-01-13,6
3973,3538.2,Winnings,2026-03-23,149
3974,4057.37,Bet Placement,2026-01-31,394
3975,541.38,Withdrawal,2026-02-08,357
3976,2082.72,Winnings,2026-01-08,53
3977,2290.61,Deposit,2026-01-30,465
3978,4873.85,Bet Placement,2026-03-22,136
3979,1095.37,Deposit,2026-03-10,437
3980,3854.51,Withdrawal,2026-02-23,149
3981,569.8,Deposit,2026-02-28,314
3982,1648.64,Winnings,2026-04-08,492
3983,4102.75,Bet Placement,2026-03-23,326
3984,2323.8,Deposit,2026-03-30,92
3985,241.25,Withdrawal,2026-02-12,261
3986,1086.85,Withdrawal,2026-01-19,449
3987,2863.25,Withdrawal,2026-02-18,401
3988,3404.91,Winnings,2026-01-13,304
3989,3270.53,Withdrawal,2026-02-12,131
3990,1878.83,Winnings,2026-01-18,260
3991,507.66,Winnings,2026-01-17,489
3992,745.02,Winnings,2026-03-01,296
3993,861.42,Deposit,2026-03-27,173
3994,4693.33,Deposit,2026-01-28,452
3995,945.76,Winnings,2026-03-17,380
3996,1420.18,Winnings,2026-01-20,125
3997,4060.12,Withdrawal,2026-03-29,209
3998,3167.46,Winnings,2026-03-15,438
3999,21.5,Deposit,2026-03-04,113
4000,343.67,Bet Placement,2026-04-05,49
4001,714.49,Bet Placement,2026-02-26,153
4002,2022.55,Bet Placement,2026-01-24,132
4003,4921.02,Winnings,2026-04-14,324
4004,3250.87,Withdrawal,2026-04-03,74
4005,432.81,Winnings,2026-01-03,107
4006,4606.4,Deposit,2026-03-08,452
4007,13.93,Withdrawal,2026-04-13,202
4008,3207.58,Bet Placement,2026-01-13,44
4009,4751.58,Withdrawal,2026-01-26,82
4010,2303.81,Bet Placement,2026-02-03,310
4011,2356.32,Bet Placement,2026-01-06,62
4012,4534.77,Withdrawal,2026-04-07,47
4013,3742.96,Deposit,2026-03-31,451
4014,3919.29,Winnings,2026-03-20,18
4015,4932.1,Deposit,2026-02-04,434
4016,1225.59,Winnings,2026-02-01,495
4017,3668.4,Bet Placement,2026-02-27,138
4018,74.45,Deposit,2026-01-18,80
4019,2149.43,Withdrawal,2026-04-12,343
4020,4450.66,Deposit,2026-04-07,40
4021,3016.2,Withdrawal,2026-03-17,380
4022,4516.76,Deposit,2026-03-21,440
4023,722.7,Withdrawal,2026-01-05,21
4024,4709.26,Bet Placement,2026-01-04,279
4025,1770.79,Winnings,2026-03-20,47
4026,2509.06,Bet Placement,2026-04-08,314
4027,3182.4,Bet Placement,2026-02-18,96
4028,2087.32,Withdrawal,2026-01-22,77
4029,531.48,Withdrawal,2026-03-10,8
4030,4791.08,Deposit,2026-02-18,92
4031,485.66,Withdrawal,2026-04-03,9
4032,29.08,Winnings,2026-01-09,418
4033,1184.86,Winnings,2026-01-17,376
4034,1680.41,Bet Placement,2026-02-06,113
4035,2172.41,Bet Placement,2026-01-19,384
4036,292.99,Deposit,2026-01-01,385
4037,891.04,Deposit,2026-01-29,127
4038,4135.94,Winnings,2026-04-07,196
4039,3600.7,Bet Placement,2026-01-06,10
4040,4398.67,Winnings,2026-01-22,367
4041,1204.42,Bet Placement,2026-01-14,244
4042,2682.67,Deposit,2026-04-05,34
4043,1312.24,Withdrawal,2026-01-10,90
4044,3949.52,Withdrawal,2026-01-18,421
4045,4367.72,Deposit,2026-03-19,284
4046,656.43,Winnings,2026-02-06,362
4047,639.69,Withdrawal,2026-02-24,77
4048,1408.56,Winnings,2026-01-25,308
4049,3163.7,Winnings,2026-03-02,365
4050,494.15,Winnings,2026-02-12,64
4051,320.73,Deposit,2026-01-16,268
4052,27.45,Withdrawal,2026-02-10,220
4053,2357.99,Withdrawal,2026-01-12,170
4054,925.7,Deposit,2026-03-15,458
4055,1138.39,Withdrawal,2026-02-15,69
4056,2494.97,Bet Placement,2026-02-21,42
4057,2260.81,Withdrawal,2026-03-15,426
4058,2303.85,Winnings,2026-03-04,68
4059,3781.67,Winnings,2026-01-02,480
4060,1349.07,Withdrawal,2026-02-11,497
4061,2015.91,Bet Placement,2026-04-13,262
4062,3838.9,Deposit,2026-03-18,311
